Task Type,Model,Dataset,Wave,Demographic Group/Avg,Demographic/Avg,Output Type,TV,all_tvs
task1,gpt-3.5-turbo-0125,opinionqa,Pew_American_Trends_Panel_disagreement_100,RACE,Black,express_distribution,0.28809,"[0.10661157024793388, 0.5, 0.4654285714285714, 0.33958997722095674, 0.5237549407114624, 0.032535885167464085, 0.14745098039215682, 0.6, 0.20469680264608603, 0.08022727272727274, 0.31642857142857145, 0.17247524752475246, 0.18019230769230768, 0.2391304347826087, 0.4608910891089109, 0.2809311740890688, 0.1427659574468085, 0.10866666666666668, 0.17035087719298245, 0.18773584905660376, 0.6501865423051298, 0.38832775919732443, 0.17600000000000002, 0.3200413223140496, 0.0981818181818182, 0.066, 0.5751612903225807, 0.4288571428571429, 0.2535353535353535, 0.06028653295128938, 0.7182089552238806, 0.18041666666666667, 0.15943396226415096, 0.26, 0.3207547169811321, 0.5005714285714286, 0.6876470588235295, 0.42032258064516137, 0.4337278106508876, 0.49935483870967745, 0.02305555555555558, 0.24996336996336999, 0.26627450980392153, 0.18761194029850745, 0.31325791855203616, 0.18339622641509437, 0.5, 0.4627083333333334, 0.3714876033057851, 0.13784313725490197, 0.35747706422018344, 0.13406249999999997, 0.26829545454545456, 0.2380717488789238, 0.15941176470588236, 0.2941176470588236, 0.21708520179372198, 0.30776041666666665, 0.21828571428571428, 0.26875, 0.3905660377358491, 0.14924528301886794, 0.5284313725490195, 0.27897727272727274, 0.30957115009746583, 0.2584090909090909, 0.1352272727272727, 0.3264705882352942, 0.07588235294117648, 0.1486218302094818, 0.5, 0.33252747252747256, 0.22897727272727272, 0.41666666666666663, 0.24406332453825857, 0.29313725490196074, 0.47096153846153843, 0.6564426877470356, 0.07514285714285715, 0.5, 0.28921568627450983, 0.3154285714285715, 0.17277227722772276, 0.21657657657657656, 0.06553398058252424, 0.35227272727272724, 0.2446666666666667, 0.212258064516129, 0.13195876288659794, 0.15000000000000002, 0.28537735849056606, 0.2464705882352941, 0.14380952380952383, 0.3554285714285714, 0.2211764705882353, 0.08548387096774193, 0.7035227272727272, 0.35301886792452836, 0.21377289377289374, 0.11548387096774192]"
task1,gpt-3.5-turbo-0125,opinionqa,Pew_American_Trends_Panel_disagreement_100,RACE,White,express_distribution,0.27459,"[0.17801619433198382, 0.5, 0.42661676646706587, 0.39171662712960975, 0.3637137137137137, 0.13071161048689142, 0.21580234335201223, 0.31610468654899576, 0.14682169543931978, 0.06913142423667742, 0.49421252371916513, 0.06087527352297591, 0.44144896879957696, 0.3160341151385927, 0.11159737417943108, 0.13739583333333333, 0.2764778325123153, 0.07684385382059802, 0.4350993377483444, 0.18945840312674483, 0.6662860980523841, 0.42793315743183813, 0.10531561461794017, 0.13194331983805666, 0.11663716814159292, 0.39402694610778444, 0.5, 0.21096806387225542, 0.1943426294820717, 0.167357910906298, 0.5071794871794872, 0.0977211796246649, 0.24008830022075056, 0.18436576668364746, 0.13034682080924856, 0.3729191616766467, 0.32600611309220584, 0.0935441657579062, 0.3154707985697258, 0.44029834842834314, 0.09374179431072208, 0.1497074954296161, 0.15004584819154357, 0.1946153846153846, 0.2034065934065934, 0.04516556291390726, 0.2745308310991957, 0.456916890080429, 0.24643724696356278, 0.22317880794701989, 0.33878363832077507, 0.2235696821515893, 0.17226415094339623, 0.3755617628801986, 0.20480387162506367, 0.23789607743250124, 0.2345934202358783, 0.15099195710455762, 0.16212574850299402, 0.20735849056603772, 0.5334104046242775, 0.597682119205298, 0.1944829342842588, 0.3642699199390012, 0.5214423076923078, 0.5, 0.3907319862752574, 0.31322777101096233, 0.32816097809475286, 0.1522906467405308, 0.47916666666666674, 0.41740225662555763, 0.07403354937094932, 0.4124223602484472, 0.13711079943899016, 0.11327050433010696, 0.29743521946060286, 0.17217100868403473, 0.1747005988023952, 0.19227712684666332, 0.4191034131431483, 0.4634880239520958, 0.1433479212253829, 0.3213836477987421, 0.354338747099768, 0.33893805309734515, 0.36787375415282386, 0.15850293020777836, 0.036876895087932085, 0.5071698113207548, 0.26213872832369944, 0.27659195109526236, 0.25620689655172413, 0.2858782435129741, 0.42885888945491596, 0.24104166666666663, 0.30278307281738465, 0.30143487858719653, 0.25366240097501525, 0.12689397975492808]"
task3_easy_hard,gpt-3.5-turbo-0125,opinionqa,Pew_American_Trends_Panel_disagreement_100,POLPARTY,Democrat,express_distribution,0.30854,"[0.2485981308411215, 0.19431421446384037, 0.4425719591457753, 0.22215481171548115, 0.2024051539012169, 0.17880641925777332, 0.7447368421052631, 0.2863636363636364, 0.09177437020810514, 0.3014932486100079, 0.2786414511771517, 0.025994962216624732, 0.2921438082556591, 0.23488188976377952, 0.12836272040302268, 0.19348973607038122, 0.34926829268292686, 0.4934191702432046, 0.17920000000000003, 0.06806270996640536, 0.26498370155740675, 0.4180073461891644, 0.7883619456366237, 0.06841121495327103, 0.09, 0.10069947384710617, 0.23509803921568628, 0.0935840297121634, 0.3059459459459459, 0.25238095238095243, 0.5960330578512396, 0.347134670487106, 0.012621359223300953, 0.3249122807017544, 0.47706577595066807, 0.20596409780253785, 0.3543859649122807, 0.40552631578947373, 0.19762619372442017, 0.1412841530054645, 0.36485893416927906, 0.1901371571072319, 0.40289473684210525, 0.48958677685950414, 0.3530303030303031, 0.2442718446601942, 0.2297134670487106, 0.6389828080229227, 0.33560747663551405, 0.5254385964912281, 0.35855855855855856, 0.38021459227467813, 0.08313725490196082, 0.1874507227332457, 0.21065789473684213, 0.47021929824561404, 0.08678055190538764, 0.6413753581661891, 0.4376818322500774, 0.5874509803921568, 0.3602261048304214, 0.03766990291262133, 0.22741228070175443, 0.09903459372485919, 0.24828177058543555, 0.25, 0.5149637972646822, 0.18, 0.23385964912280702, 0.37714676889375687, 0.604880174291939, 0.4011612175873731, 0.05430410297666934, 0.30614035087719305, 0.18205052005943537, 0.41482456140350876, 0.15147802929427429, 0.5611501254030813, 0.8469622407923243, 0.185, 0.4788157894736842, 0.8390807799442896, 0.5558564231738036, 0.20929133858267718, 0.2574610244988864, 0.42847908745247154, 0.15271816881258937, 0.438688524590164, 0.13, 0.4617647058823529, 0.07415210688591983, 0.3933333333333333, 0.393617747440273, 0.15004642525533893, 0.32530701754385966, 0.17213507625272334, 0.7395494770716011, 0.1388349514563107, 0.06250623441396509, 0.16128415300546445]"
task3_easy_hard,gpt-3.5-turbo-0125,opinionqa,Pew_American_Trends_Panel_disagreement_100,POLPARTY,Republican,express_distribution,0.29097,"[0.1935233160621761, 0.4781725888324873, 0.222979902979903, 0.1723174971031286, 0.281240199572345, 0.07957446808510639, 0.18211920529801323, 0.136140350877193, 0.28590062111801245, 0.22446248600223967, 0.27483976992604764, 0.025981308411214973, 0.35883720930232554, 0.20598726114649682, 0.12275700934579441, 0.6547157190635451, 0.25457746478873244, 0.39777372262773725, 0.10905472636815919, 0.10312390924956372, 0.34465082793376534, 0.448809218950064, 0.5636496350364963, 0.28601036269430047, 0.4213223140495868, 0.11936936936936937, 0.4365644171779141, 0.46819126819126816, 0.40979591836734697, 0.17568155784650635, 0.5676964769647697, 0.20688022284122562, 0.11227272727272729, 0.2158278145695364, 0.48869565217391303, 0.100984060984061, 0.3470860927152318, 0.49457746478873243, 0.33605683836589695, 0.26, 0.0527007299270073, 0.12653976311336718, 0.15930463576158943, 0.21035230352303524, 0.6032855567805954, 0.2040909090909091, 0.37011142061281344, 0.61016713091922, 0.20010362694300526, 0.24490066225165563, 0.3075432525951557, 0.2861904761904762, 0.07330326944757612, 0.3345756457564576, 0.17172185430463574, 0.1550993377483444, 0.2756457564575646, 0.36178272980501397, 0.4834372834372834, 0.47510710259301014, 0.271304347826087, 0.017402597402597367, 0.27, 0.2679032258064516, 0.17960154952960705, 0.04441939120631342, 0.24984427141268076, 0.3074904942965779, 0.07794701986754969, 0.19010869565217395, 0.3402453987730061, 0.4691666666666667, 0.49853170189098994, 0.5363636363636364, 0.13932489451476796, 0.11291390728476818, 0.47292358803986706, 0.4045901639344262, 0.4346569646569646, 0.18443708609271525, 0.2926490066225166, 0.10449064449064446, 0.4386292834890966, 0.5552459016393442, 0.11971830985915494, 0.25553719008264464, 0.6806204379562044, 0.6280469897209986, 0.10186234817813766, 0.3058511837655017, 0.12956521739130433, 0.44768211920529793, 0.38901234567901244, 0.6292931392931393, 0.16403973509933775, 0.20355828220858893, 0.3823748609566184, 0.04701298701298702, 0.3281725888324873, 0.14984581497797356]"
task3_easy_hard,gpt-3.5-turbo-0125,opinionqa,Pew_American_Trends_Panel_disagreement_100,SEX,Male,express_distribution,0.25272,"[0.1035365853658537, 0.18043743641912513, 0.18, 0.5311501254030814, 0.2791666666666666, 0.04847850055126794, 0.26963446475195824, 0.14870010235414535, 0.15475651189127976, 0.21249112616973218, 0.40877424359968967, 0.17909090909090913, 0.4752892561983471, 0.20069444444444445, 0.07363636363636361, 0.4693048128342246, 0.26513888888888887, 0.031216931216931212, 0.08521739130434784, 0.31325842696629214, 0.20320060105184068, 0.6538888888888889, 0.17209059233449478, 0.37331838565022424, 0.6447053649956025, 0.23159010600706714, 0.3021284080914688, 0.36, 0.09220607661822985, 0.37173913043478257, 0.3944444444444445, 0.05369863013698631, 0.29234986945169716, 0.5477672955974843, 0.2043183817062445, 0.40160139251523064, 0.05079646017699112, 0.30312741312741315, 0.11438107869142355, 0.2419808027923211, 0.18799593082400815, 0.29574412532637073, 0.3869565217391304, 0.37115107913669065, 0.02479452054794518, 0.29180555555555565, 0.6213888888888889, 0.0592334494773519, 0.19902088772845955, 0.17358803986710966, 0.17508620689655172, 0.08219195849546043, 0.3776595744680851, 0.15191906005221928, 0.060883376849434304, 0.18936170212765957, 0.5193055555555555, 0.12440633245382586, 0.12176394293125811, 0.22292452830188678, 0.05301369863013696, 0.26799825935596167, 0.24427745664739883, 0.14119497880665144, 0.19921530479896238, 0.25411046885035327, 0.35439330543933056, 0.13399042645778936, 0.37259343148357876, 0.44102473498233213, 0.4030578512396694, 0.07592164418754016, 0.45, 0.18456721915285448, 0.155, 0.17603305785123968, 0.34058373870743575, 0.3426649076517151, 0.10506527415143603, 0.21654482158398608, 0.23582233948988562, 0.3527272727272727, 0.2591860465116279, 0.053430656934306535, 0.1748206278026906, 0.4966666666666666, 0.34584438549955787, 0.025544332210998867, 0.29415045395590145, 0.045566037735849066, 0.4433420365535248, 0.3296414342629482, 0.6856288478452066, 0.28098346388163625, 0.1980918727915194, 0.23077071290944126, 0.10678082191780819, 0.10708036622583927, 0.18529619805481876]"
task3_easy_hard,gpt-3.5-turbo-0125,opinionqa,Pew_American_Trends_Panel_disagreement_100,SEX,Female,express_distribution,0.26251,"[0.17308131241084168, 0.13210314262691378, 0.3364798286326312, 0.40716723549488054, 0.2981081801225686, 0.14962373371924742, 0.3546647847565279, 0.12573471008737092, 0.1494160044354094, 0.312542372881356, 0.31578064129457595, 0.11169811320754719, 0.05000000000000002, 0.2192391304347826, 0.15439965694682675, 0.18464212678936603, 0.32346473029045647, 0.3028487439871726, 0.042621035058430706, 0.10884448305821023, 0.2907152496626181, 0.45793689320388353, 0.8129502939604489, 0.1433666191155492, 0.05184210526315791, 0.06799714387718672, 0.341904090267983, 0.33931810067832924, 0.17953125, 0.09715969989281886, 0.3877094972067039, 0.2928799149840595, 0.05521968365553605, 0.3889414255469301, 0.5425691699604743, 0.33528382720456973, 0.1321242060691602, 0.08249266862170088, 0.34048355899419724, 0.07916606757728253, 0.27761216350947154, 0.23373086220789682, 0.25316513761467896, 0.2829050279329609, 0.2989178818112049, 0.13471880492091387, 0.3603613177470776, 0.6367109458023379, 0.09807417974322404, 0.18422724064925897, 0.348013468013468, 0.28393258426966295, 0.05462513199577613, 0.32684563758389257, 0.17784756527875795, 0.15661961891319687, 0.16429530201342282, 0.5524017003188096, 0.46728311317386645, 0.15630411826821544, 0.2995652173913043, 0.037644991212653786, 0.4238108680310515, 0.1629543039319872, 0.23206030150753773, 0.3054804646251319, 0.33006376195536663, 0.4255178268251274, 0.1275052928722654, 0.18953982627980037, 0.5012270803949224, 0.39824274621986105, 0.15094580233793836, 0.4926470588235295, 0.14952380952380953, 0.21500000000000002, 0.095, 0.5137526652452026, 0.08382720456979652, 0.13110797459421314, 0.4000070571630205, 0.30977151017493754, 0.3459948542024014, 0.38917910447761195, 0.16687612208258526, 0.25091533180778036, 0.4943987172634955, 0.2665132997843278, 0.19472410454985484, 0.25712777191129876, 0.09893280632411064, 0.5290684544812986, 0.461712846347607, 0.27483755801499465, 0.5210021171489061, 0.24829337094499296, 0.27439957492029754, 0.02932337434094904, 0.10831587429492348, 0.24381020848310564]"
task3_easy_hard,gpt-3.5-turbo-0125,opinionqa,Pew_American_Trends_Panel_disagreement_100,RACE,Black,express_distribution,0.29331,"[0.16338842975206608, 0.20725274725274725, 0.4097142857142857, 0.2656492027334852, 0.40110671936758896, 0.2868899521531101, 0.522156862745098, 0.16600000000000004, 0.287651598676957, 0.3857954545454546, 0.5364285714285714, 0.03663366336633662, 0.29519230769230764, 0.13913043478260867, 0.0556435643564356, 0.3309311740890688, 0.2015957446808511, 0.2986666666666667, 0.060701754385964916, 0.010000000000000016, 0.5309060626249168, 0.19501672240802675, 0.7526666666666667, 0.2200413223140496, 0.42500000000000004, 0.11314285714285718, 0.23064516129032264, 0.21742857142857147, 0.16924242424242425, 0.22385386819484243, 0.6156716417910448, 0.32734375, 0.06943396226415095, 0.66, 0.43320754716981136, 0.4454285714285714, 0.37450980392156863, 0.20322580645161287, 0.29372781065088754, 0.29887096774193556, 0.14305555555555557, 0.13747252747252747, 0.15490196078431373, 0.1785074626865671, 0.1994343891402715, 0.06358490566037736, 0.161875, 0.6455208333333334, 0.10545454545454548, 0.25068627450980396, 0.25128440366972477, 0.12156250000000002, 0.2727272727272727, 0.3095067264573991, 0.21392156862745096, 0.27950980392156866, 0.29609865470852015, 0.5901041666666665, 0.5588571428571429, 0.34409090909090906, 0.5380188679245284, 0.04094339622641512, 0.44156862745098036, 0.08318181818181815, 0.20529239766081872, 0.5154545454545455, 0.3952272727272727, 0.15, 0.1955882352941176, 0.4290628445424476, 0.6303225806451613, 0.3308791208791209, 0.2718181818181818, 0.26666666666666666, 0.16978891820580472, 0.19999999999999996, 0.16096153846153846, 0.5521739130434782, 0.3048571428571429, 0.15999999999999998, 0.48705882352941177, 0.5454285714285714, 0.3827722772277228, 0.10657657657657656, 0.21757281553398056, 0.1709090909090909, 0.15866666666666673, 0.6311290322580645, 0.10226804123711339, 0.32272727272727275, 0.18367924528301888, 0.3968627450980392, 0.44666666666666666, 0.6054285714285714, 0.33176470588235296, 0.1954838709677419, 0.25102272727272734, 0.06745283018867923, 0.33377289377289376, 0.2143548387096774]"
task3_easy_hard,gpt-3.5-turbo-0125,opinionqa,Pew_American_Trends_Panel_disagreement_100,RACE,White,express_distribution,0.27388,"[0.26817813765182186, 0.17073126142595976, 0.36282435129740515, 0.6764934224714255, 0.391348014681348, 0.09685393258426969, 0.26877738155883857, 0.1650882531953743, 0.3718216954393198, 0.23014981983690497, 0.25943074003795064, 0.031137855579868725, 0.2977948175568482, 0.4670149253731343, 0.13340262582056894, 0.16354166666666664, 0.35871921182266014, 0.33401993355481724, 0.22536423841059602, 0.19269681742043554, 0.4293082605775688, 0.5571899736147756, 0.7336378737541528, 0.2080161943319838, 0.29999999999999993, 0.7596556886227546, 0.31875, 0.21668163672654692, 0.3093426294820717, 0.2984331797235023, 0.40717948717948715, 0.2377211796246649, 0.06619205298013243, 0.12895058583800306, 0.4778034682080925, 0.18953592814371256, 0.3048395313295975, 0.03745910577971645, 0.13934445768772347, 0.1750506126798082, 0.026258205689277905, 0.2026873857404022, 0.3650458481915435, 0.3153846153846154, 0.3834065934065934, 0.12483443708609275, 0.43343163538873997, 0.5, 0.1264372469635628, 0.11225165562913908, 0.29779332615715814, 0.11958435207823959, 0.03254716981132072, 0.11369335816263193, 0.1629113601630158, 0.07711665817626082, 0.12546244568590936, 0.4849865951742627, 0.19622255489021956, 0.0992452830188679, 0.17341040462427748, 0.04858719646799115, 0.3725878757004585, 0.2820739611132292, 0.31825320512820515, 0.13169811320754718, 0.3846282882195959, 0.2028501827040195, 0.11816097809475293, 0.2495426436485442, 0.3464583333333333, 0.5502886381527159, 0.06525733892489517, 0.3445962732919255, 0.19061711079943894, 0.06000000000000002, 0.1740983606557377, 0.19141616566466266, 0.12120758483033933, 0.12494651044319918, 0.6420402445236882, 0.27723053892215566, 0.3877242888402626, 0.37194968553459123, 0.21781902552204174, 0.35017699115044254, 0.3338538205980067, 0.3376291955247736, 0.30312310491206795, 0.3533962264150944, 0.1201734104046243, 0.49517065715741215, 0.3362068965517241, 0.6451596806387225, 0.5068517575140092, 0.15937499999999996, 0.24804803659931382, 0.15081677704194257, 0.27866240097501527, 0.36174214171550345]"
task0,anthropic_haiku,opinionqa,Pew_American_Trends_Panel_disagreement_100,POLPARTY,Democrat,express_distribution,0.44475,"[0.5384112149532712, 0.3015461346633416, 0.4225069637883009, 0.148744769874477, 0.5561130994989264, 0.6724674022066198, 0.7335526315789473, 0.23454545454545456, 0.6382256297918949, 0.4901667990468626, 0.614075646468545, 0.06120906801007556, 0.4446604527296938, 0.6251968503937009, 0.4937027707808564, 0.8633822091886608, 0.6477150192554557, 0.051859799713876956, 0.34240000000000004, 0.4977603583426652, 0.5580224556320175, 0.5657943067033977, 0.6512160228898425, 0.8683177570093458, 0.12243346007604565, 0.5334571340142371, 0.4423747276688453, 0.37319715258433916, 0.19864864864864862, 0.38039682539682546, 0.9434710743801653, 0.7877363896848137, 0.15291262135922332, 0.8401315789473685, 0.2793730729701953, 0.7088146084803467, 0.4725877192982456, 0.6078947368421053, 0.32762619372442026, 0.16885245901639342, 0.5, 0.6218952618453866, 0.23289473684210527, 0.5425619834710744, 0.3630303030303031, 0.3271844660194175, 0.3292263610315187, 0.8563610315186246, 0.8479439252336449, 0.32776315789473687, 0.4364864864864865, 0.4911158798283262, 0.18058823529411766, 0.43760840998685935, 0.4278508771929824, 0.30557017543859644, 0.39796320630749016, 0.20934097421203438, 0.13033735685546272, 0.19078431372549023, 0.5602261048304213, 0.4960679611650486, 0.5429824561403509, 0.22819790828640385, 0.45859590671108996, 0.5170588235294118, 0.1760257441673371, 0.5, 0.25723684210526315, 0.5739978094194962, 0.5166013071895426, 0.42571589627959405, 0.25028157683024943, 0.3268421052631579, 0.7490341753343239, 0.4890350877192983, 0.4541278295605859, 0.47877104980293805, 0.7505973382853606, 0.6291666666666667, 0.5738157894736842, 0.3719839059114825, 0.45085642317380353, 0.07902887139107609, 0.3254120267260579, 0.4484790874524715, 0.60689556509299, 0.3016393442622951, 0.5, 0.3413725490196079, 0.302764645426516, 0.4489473684210526, 0.5502047781569965, 0.5623150727329, 0.19228070175438597, 0.10995642701525056, 0.497835880933226, 0.2174757281553398, 0.5314463840399003, 0.16366120218579233]"
task0,anthropic_haiku,opinionqa,Pew_American_Trends_Panel_disagreement_100,POLPARTY,Republican,express_distribution,0.44024,"[0.8040932642487048, 0.322673434856176, 0.378004158004158, 0.1507531865585168, 0.4979401282965075, 0.5276595744680851, 0.49039735099337756, 0.3, 0.5890527950310559, 0.538454647256439, 0.6229170090386196, 0.414018691588785, 0.48817275747508304, 0.6554140127388535, 0.4984423676012461, 0.8733110367892976, 0.551830985915493, 0.5704379562043795, 0.28059701492537314, 0.49738219895287955, 0.4011519078473722, 0.5702304737516005, 0.5328467153284672, 0.4748186528497409, 0.1012396694214876, 0.6634788634788634, 0.6138036809815951, 0.3796604296604296, 0.23979591836734693, 0.3737342497136312, 0.919349593495935, 0.6628690807799443, 0.3724025974025974, 0.7559602649006623, 0.3465217391304348, 0.5635481635481636, 0.35695364238410593, 0.4587323943661972, 0.1681172291296625, 0.17232011747430248, 0.5, 0.42311336717428083, 0.34801324503311265, 0.3196476964769648, 0.5132855567805955, 0.4292207792207792, 0.47367688022284116, 0.8377158774373259, 0.5298963730569948, 0.2445695364238411, 0.52439446366782, 0.5145238095238096, 0.45608793686583987, 0.4307011070110701, 0.18145695364238407, 0.055894039735099335, 0.4588560885608856, 0.4050139275766017, 0.39741510741510744, 0.5651071025930101, 0.5282608695652175, 0.4951298701298702, 0.5922516556291392, 0.1869855394883204, 0.23700608743774212, 0.5335400225479143, 0.1761957730812013, 0.5, 0.27450331125827815, 0.5611878881987578, 0.6125153374233129, 0.44666666666666666, 0.42853170189099, 0.42471074380165297, 0.7348101265822785, 0.4880794701986756, 0.49019933554817274, 0.41674982181040626, 0.5921968121968122, 0.4016556291390729, 0.5914569536423842, 0.36222453222453227, 0.3086292834890966, 0.023114754098360675, 0.20302816901408452, 0.10041322314049589, 0.44678832116788325, 0.32804698972099855, 0.5, 0.2158511837655017, 0.31000000000000005, 0.4719867549668874, 0.6490123456790123, 0.6056964656964656, 0.2500662251655629, 0.3026993865030675, 0.4576529477196885, 0.3681818181818182, 0.48817258883248726, 0.1316446402349486]"
task0,anthropic_haiku,opinionqa,Pew_American_Trends_Panel_disagreement_100,SEX,Male,express_distribution,0.41251,"[0.6714634146341464, 0.2957884028484232, 0.3267282321899736, 0.13676101755643139, 0.5050694444444445, 0.511521499448732, 0.5158833768494343, 0.27410440122824975, 0.642242355605889, 0.39139722491126167, 0.6035919317300232, 0.34363636363636363, 0.44289256198347104, 0.6270833333333333, 0.49636363636363634, 0.5, 0.6075401069518718, 0.28958333333333336, 0.23835978835978838, 0.4960869565217391, 0.43904494382022474, 0.5817806160781368, 0.6138888888888889, 0.6517770034843205, 0.1210762331838565, 0.5509674582233949, 0.5045936395759718, 0.3204925241864556, 0.22333333333333336, 0.3761030383091149, 0.9234782608695652, 0.7105555555555556, 0.3349315068493151, 0.7925587467362925, 0.32547169811320753, 0.5813544415127528, 0.2790252393385552, 0.422566371681416, 0.21023166023166023, 0.07718832891246685, 0.5, 0.5084231943031536, 0.33772845953002617, 0.44130434782608696, 0.2533289731850883, 0.44965753424657534, 0.31875000000000003, 0.8495833333333331, 0.595574912891986, 0.18091383812010445, 0.48820598006644517, 0.4987931034482759, 0.21121919584954602, 0.44553191489361704, 0.26405570060922545, 0.11590078328981723, 0.4531914893617021, 0.2725, 0.20759894459102898, 0.2703631647211414, 0.5292138364779875, 0.49571917808219185, 0.4469712793733681, 0.14922928709055877, 0.31893381154222367, 0.5544228274967575, 0.16454720616570329, 0.5, 0.21910356832027852, 0.560713476783692, 0.5510247349823322, 0.4130578512396694, 0.20407835581245987, 0.3556250000000001, 0.7369858809085329, 0.4956483899042647, 0.4677685950413224, 0.4212995135510772, 0.6139929639401935, 0.33059181897302004, 0.5830200174064404, 0.2581002638522428, 0.36272727272727273, 0.025116279069767447, 0.2358029197080292, 0.2318385650224215, 0.5390277777777779, 0.29584438549955794, 0.5, 0.20525291828793776, 0.3158490566037736, 0.46160139251523064, 0.5596414342629482, 0.5911873350923483, 0.28863359442993913, 0.1976678445229682, 0.47237636480411044, 0.36678082191780825, 0.4970803662258393, 0.11529619805481874]"
task0,anthropic_haiku,opinionqa,Pew_American_Trends_Panel_disagreement_100,SEX,Female,express_distribution,0.41793,"[0.6602425106990015, 0.30330378726833196, 0.3764798286326312, 0.16825938566552898, 0.556650679456435, 0.6719971056439943, 0.6130910374029641, 0.24988085782366956, 0.6161338015154314, 0.391917372881356, 0.6216631705124364, 0.1283018867924528, 0.5, 0.6293478260869565, 0.49399656946826753, 0.8652760736196318, 0.5802074688796681, 0.22621592731159812, 0.31978297161936564, 0.49739357080799307, 0.4758434547908232, 0.5702669902912623, 0.5936932121859969, 0.7302139800285306, 0.13455377574370714, 0.5335951445912175, 0.4825811001410437, 0.3511960014280614, 0.14453125, 0.37994640943193997, 0.9418435754189944, 0.7380765143464398, 0.15702987697715293, 0.821771347918137, 0.3076284584980237, 0.6021956444127098, 0.263091037402964, 0.44413489736070383, 0.3004835589941972, 0.12120776419841839, 0.5, 0.5455761482675262, 0.2481651376146789, 0.3832402234636872, 0.21825019186492706, 0.2897188049209139, 0.3165249734325186, 0.8429968119022316, 0.7444935805991442, 0.2154340155257587, 0.46683501683501694, 0.5021348314606742, 0.10591341077085535, 0.42822147651006714, 0.31206774876499654, 0.19610444601270285, 0.4305369127516778, 0.2854941551540914, 0.2209925026776151, 0.2821013727560718, 0.5695652173913044, 0.49527240773286474, 0.4663443895553988, 0.17592986184909667, 0.353643216080402, 0.48548046462513195, 0.19458023379383632, 0.5, 0.2073041637261821, 0.5728275734614674, 0.5445980253878703, 0.42456477319166325, 0.1722635494155154, 0.3547058823529412, 0.7352380952380952, 0.4784756527875795, 0.6, 0.45175906183368875, 0.694494823277401, 0.4107621736062103, 0.5697741707833451, 0.19022848982506246, 0.41099485420240145, 0.07492537313432836, 0.3020287253141831, 0.23237986270022887, 0.544537680384821, 0.31315600287562906, 0.5, 0.2164625131995776, 0.3049407114624506, 0.45133380381086796, 0.5291939546599496, 0.5743091752945376, 0.21784756527875795, 0.02176304654442878, 0.46373007438894787, 0.20905096660808437, 0.5108863819500403, 0.16905104241552835]"
